timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1479820605489,305,HTTP Request,200,OK,Thread Group 1-64,text,true,,284,57,57,305,0
1479820605465,331,HTTP Request,200,OK,Thread Group 1-31,text,true,,284,54,54,319,0
1479820605514,282,HTTP Request,200,OK,Thread Group 1-97,text,true,,284,54,54,280,0
1479820605506,290,HTTP Request,200,OK,Thread Group 1-90,text,true,,284,54,54,288,0
1479820605500,299,HTTP Request,200,OK,Thread Group 1-77,text,true,,284,51,51,298,0
1479820605478,324,HTTP Request,200,OK,Thread Group 1-50,text,true,,284,50,50,322,0
1479820605483,319,HTTP Request,200,OK,Thread Group 1-57,text,true,,284,50,50,319,0
1479820605504,302,HTTP Request,200,OK,Thread Group 1-86,text,true,,284,48,48,301,0
1479820605496,311,HTTP Request,200,OK,Thread Group 1-72,text,true,,284,48,48,311,0
1479820605464,352,HTTP Request,200,OK,Thread Group 1-29,text,true,,284,46,46,346,0
1479820605473,352,HTTP Request,200,OK,Thread Group 1-43,text,true,,284,45,45,350,0
1479820605482,347,HTTP Request,200,OK,Thread Group 1-55,text,true,,284,44,44,347,0
1479820605500,329,HTTP Request,200,OK,Thread Group 1-78,text,true,,284,43,43,329,0
1479820605471,358,HTTP Request,200,OK,Thread Group 1-40,text,true,,284,43,43,358,0
1479820605467,362,HTTP Request,200,OK,Thread Group 1-32,text,true,,284,43,43,362,0
1479820605468,362,HTTP Request,200,OK,Thread Group 1-34,text,true,,284,43,43,362,0
1479820605515,315,HTTP Request,200,OK,Thread Group 1-100,text,true,,284,43,43,315,0
1479820605489,341,HTTP Request,200,OK,Thread Group 1-65,text,true,,284,43,43,341,0
1479820605484,346,HTTP Request,200,OK,Thread Group 1-58,text,true,,284,40,40,346,0
1479820605487,343,HTTP Request,200,OK,Thread Group 1-61,text,true,,284,36,36,343,0
1479820605498,332,HTTP Request,200,OK,Thread Group 1-74,text,true,,284,35,35,332,0
1479820605475,362,HTTP Request,200,OK,Thread Group 1-47,text,true,,284,34,34,361,0
1479820605462,377,HTTP Request,200,OK,Thread Group 1-27,text,true,,284,33,33,377,0
1479820605468,375,HTTP Request,200,OK,Thread Group 1-35,text,true,,284,32,32,374,0
1479820605470,374,HTTP Request,200,OK,Thread Group 1-39,text,true,,284,31,31,373,0
1479820605470,375,HTTP Request,200,OK,Thread Group 1-38,text,true,,284,30,30,374,0
1479820605512,335,HTTP Request,200,OK,Thread Group 1-95,text,true,,284,29,29,334,0
1479820605472,377,HTTP Request,200,OK,Thread Group 1-42,text,true,,284,28,28,375,0
1479820605510,344,HTTP Request,200,OK,Thread Group 1-93,text,true,,284,27,27,334,0
1479820605465,389,HTTP Request,200,OK,Thread Group 1-30,text,true,,284,27,27,389,0
1479820605501,355,HTTP Request,200,OK,Thread Group 1-79,text,true,,284,25,25,355,0
1479820605480,379,HTTP Request,200,OK,Thread Group 1-52,text,true,,284,24,24,366,0
1479820605479,384,HTTP Request,200,OK,Thread Group 1-51,text,true,,284,23,23,384,0
1479820605505,360,HTTP Request,200,OK,Thread Group 1-88,text,true,,284,22,22,346,0
1479820605481,384,HTTP Request,200,OK,Thread Group 1-53,text,true,,284,22,22,383,0
1479820605499,368,HTTP Request,200,OK,Thread Group 1-76,text,true,,284,20,20,367,0
1479820605503,365,HTTP Request,200,OK,Thread Group 1-83,text,true,,284,19,19,364,0
1479820605472,402,HTTP Request,200,OK,Thread Group 1-41,text,true,,265,18,18,402,0
1479820605507,369,HTTP Request,200,OK,Thread Group 1-92,text,true,,265,17,17,369,0
1479820605477,402,HTTP Request,200,OK,Thread Group 1-48,text,true,,265,16,16,402,0
1479820605473,406,HTTP Request,200,OK,Thread Group 1-44,text,true,,265,16,16,406,0
1479820605497,384,HTTP Request,200,OK,Thread Group 1-73,text,true,,265,14,14,384,0
1479820605469,412,HTTP Request,200,OK,Thread Group 1-37,text,true,,284,13,13,412,0
1479820605495,387,HTTP Request,200,OK,Thread Group 1-71,text,true,,284,12,12,386,0
1479820605505,378,HTTP Request,200,OK,Thread Group 1-87,text,true,,284,12,12,378,0
1479820605502,382,HTTP Request,200,OK,Thread Group 1-82,text,true,,284,10,10,381,0
1479820605468,417,HTTP Request,200,OK,Thread Group 1-36,text,true,,284,9,9,416,0
1479820605478,407,HTTP Request,200,OK,Thread Group 1-49,text,true,,284,8,8,407,0
1479820605474,413,HTTP Request,200,OK,Thread Group 1-46,text,true,,284,7,7,413,0
1479820605468,421,HTTP Request,200,OK,Thread Group 1-33,text,true,,284,6,6,421,0
1479820605515,375,HTTP Request,200,OK,Thread Group 1-99,text,true,,284,5,5,375,0
1479820605460,432,HTTP Request,200,OK,Thread Group 1-24,text,true,,284,4,4,430,0
1479820605487,406,HTTP Request,200,OK,Thread Group 1-62,text,true,,284,3,3,400,0
1479820605474,421,HTTP Request,200,OK,Thread Group 1-45,text,true,,284,2,2,419,0
1479820605504,392,HTTP Request,200,OK,Thread Group 1-85,text,true,,284,1,1,392,0
