timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1479473897581,1646,Home Page,200,OK,JMeter Users 1-390,text,true,,289,4771,4771,1646,0
1479473897501,1786,Home Page,200,OK,JMeter Users 1-19,text,true,,289,4771,4771,1786,0
1479473897582,1705,Home Page,200,OK,JMeter Users 1-414,text,true,,270,4771,4771,1705,0
1479473897582,1722,Home Page,200,OK,JMeter Users 1-398,text,true,,289,4771,4771,1722,0
1479473897551,2062,Home Page,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to grails-app.us-east-1.elasticbeanstalk.com:80 timed out,JMeter Users 1-317,text,false,,1779,5724,5724,0,0
1479473897551,2062,Home Page,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to grails-app.us-east-1.elasticbeanstalk.com:80 timed out,JMeter Users 1-320,text,false,,1779,5724,5724,0,0
1479473897551,2062,Home Page,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to grails-app.us-east-1.elasticbeanstalk.com:80 timed out,JMeter Users 1-316,text,false,,1779,5724,5724,0,0
1479473897551,2062,Home Page,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to grails-app.us-east-1.elasticbeanstalk.com:80 timed out,JMeter Users 1-325,text,false,,1779,5724,5724,0,0
1479473897550,2064,Home Page,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to grails-app.us-east-1.elasticbeanstalk.com:80 timed out,JMeter Users 1-331,text,false,,1779,5730,5730,0,0
1479473897551,2063,Home Page,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to grails-app.us-east-1.elasticbeanstalk.com:80 timed out,JMeter Users 1-328,text,false,,1779,5730,5730,0,0
1479473897551,2063,Home Page,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to grails-app.us-east-1.elasticbeanstalk.com:80 timed out,JMeter Users 1-321,text,false,,1779,5730,5730,0,0
1479473897550,2064,Home Page,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to grails-app.us-east-1.elasticbeanstalk.com:80 timed out,JMeter Users 1-335,text,false,,1779,5730,5730,0,0
1479473897550,2064,Home Page,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to grails-app.us-east-1.elasticbeanstalk.com:80 timed out,JMeter Users 1-329,text,false,,1779,5729,5729,0,0
1479473897550,2064,Home Page,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to grails-app.us-east-1.elasticbeanstalk.com:80 timed out,JMeter Users 1-322,text,false,,1779,5729,5729,0,0
1479473897550,2064,Home Page,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to grails-app.us-east-1.elasticbeanstalk.com:80 timed out,JMeter Users 1-327,text,false,,1779,5729,5729,0,0
1479473897550,2064,Home Page,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to grails-app.us-east-1.elasticbeanstalk.com:80 timed out,JMeter Users 1-323,text,false,,1779,5729,5729,0,0
1479473897550,2064,Home Page,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to grails-app.us-east-1.elasticbeanstalk.com:80 timed out,JMeter Users 1-330,text,false,,1779,5727,5727,0,0
1479473897550,2065,Home Page,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to grails-app.us-east-1.elasticbeanstalk.com:80 timed out,JMeter Users 1-334,text,false,,1779,5729,5729,0,0
1479473897550,2065,Home Page,Non HTTP response code: org.apache.http.conn.ConnectTimeoutException,Non HTTP response message: Connect to grails-app.us-east-1.elasticbeanstalk.com:80 timed out,JMeter Users 1-338,text,false,,1779,5729,5729,0,0
