timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1479472929596,462,Home Page,200,OK,JMeter Users 1-1009,text,true,,289,787,787,462,0
1479472929646,413,Home Page,200,OK,JMeter Users 1-881,text,true,,289,787,787,413,0
1479472929644,415,Home Page,200,OK,JMeter Users 1-1035,text,true,,289,787,787,415,0
1479472929497,562,Home Page,200,OK,JMeter Users 1-110,text,true,,289,787,787,562,0
1479472929595,464,Home Page,200,OK,JMeter Users 1-1016,text,true,,270,787,787,464,0
1479472929641,418,Home Page,200,OK,JMeter Users 1-925,text,true,,270,787,787,418,0
1479472929640,419,Home Page,200,OK,JMeter Users 1-930,text,true,,270,787,787,419,0
1479472929645,415,Home Page,200,OK,JMeter Users 1-886,text,true,,270,787,787,415,0
1479472929578,482,Home Page,200,OK,JMeter Users 1-1129,text,true,,289,787,787,482,0
1479472929595,465,Home Page,200,OK,JMeter Users 1-1017,text,true,,289,787,787,465,0
1479472929596,464,Home Page,200,OK,JMeter Users 1-1048,text,true,,289,787,787,464,0
1479472929641,419,Home Page,200,OK,JMeter Users 1-923,text,true,,270,787,787,419,0
1479472929499,561,Home Page,200,OK,JMeter Users 1-112,text,true,,289,787,787,561,0
1479472929645,415,Home Page,200,OK,JMeter Users 1-883,text,true,,270,787,787,415,0
1479472929485,575,Home Page,200,OK,JMeter Users 1-103,text,true,,289,787,787,575,0
1479472929643,417,Home Page,200,OK,JMeter Users 1-911,text,true,,270,787,787,417,0
1479472929595,465,Home Page,200,OK,JMeter Users 1-1107,text,true,,289,787,787,465,0
1479472929596,464,Home Page,200,OK,JMeter Users 1-1012,text,true,,289,787,787,464,0
1479472929640,434,Home Page,200,OK,JMeter Users 1-927,text,true,,289,865,865,425,0
1479472929645,431,Home Page,200,OK,JMeter Users 1-899,text,true,,289,877,877,431,0
1479472929641,435,Home Page,200,OK,JMeter Users 1-920,text,true,,289,877,877,435,0
1479472929595,481,Home Page,200,OK,JMeter Users 1-1066,text,true,,289,875,875,481,0
1479472929647,479,Home Page,200,OK,JMeter Users 1-869,text,true,,289,900,900,479,0
1479472929641,485,Home Page,200,OK,JMeter Users 1-1039,text,true,,289,900,900,485,0
1479472929647,479,Home Page,200,OK,JMeter Users 1-871,text,true,,289,900,900,479,0
1479472929647,479,Home Page,200,OK,JMeter Users 1-868,text,true,,289,900,900,479,0
1479472929642,485,Home Page,200,OK,JMeter Users 1-915,text,true,,289,900,900,485,0
1479472929647,480,Home Page,200,OK,JMeter Users 1-870,text,true,,289,900,900,480,0
1479472929596,531,Home Page,200,OK,JMeter Users 1-1013,text,true,,289,900,900,531,0
1479472929643,484,Home Page,200,OK,JMeter Users 1-905,text,true,,289,900,900,484,0
1479472929643,484,Home Page,200,OK,JMeter Users 1-909,text,true,,289,900,900,484,0
1479472929643,484,Home Page,200,OK,JMeter Users 1-903,text,true,,289,900,900,484,0
1479472929640,487,Home Page,200,OK,JMeter Users 1-929,text,true,,289,900,900,487,0
1479472929644,483,Home Page,200,OK,JMeter Users 1-1033,text,true,,289,900,900,483,0
1479472929644,483,Home Page,200,OK,JMeter Users 1-902,text,true,,289,900,900,483,0
1479472929644,483,Home Page,200,OK,JMeter Users 1-901,text,true,,289,900,900,483,0
1479472929647,480,Home Page,200,OK,JMeter Users 1-867,text,true,,289,900,900,480,0
1479472929646,481,Home Page,200,OK,JMeter Users 1-874,text,true,,289,900,900,481,0
1479472929641,486,Home Page,200,OK,JMeter Users 1-926,text,true,,289,900,900,486,0
1479472929643,484,Home Page,200,OK,JMeter Users 1-904,text,true,,270,900,900,484,0
1479472929645,482,Home Page,200,OK,JMeter Users 1-898,text,true,,270,900,900,482,0
1479472929644,483,Home Page,200,OK,JMeter Users 1-900,text,true,,289,900,900,483,0
1479472929646,493,Home Page,200,OK,JMeter Users 1-880,text,true,,289,902,902,481,0
1479472929644,483,Home Page,200,OK,JMeter Users 1-1034,text,true,,289,900,900,483,0
1479472929641,498,Home Page,200,OK,JMeter Users 1-919,text,true,,289,902,902,498,0
1479472929643,496,Home Page,200,OK,JMeter Users 1-906,text,true,,289,902,902,496,0
1479472929643,494,Home Page,200,OK,JMeter Users 1-1036,text,true,,289,900,900,494,0
1479472929644,493,Home Page,200,OK,JMeter Users 1-896,text,true,,289,900,900,493,0
1479472929594,543,Home Page,200,OK,JMeter Users 1-1022,text,true,,289,900,900,543,0
1479472929646,491,Home Page,200,OK,JMeter Users 1-878,text,true,,289,900,900,491,0
1479472929646,491,Home Page,200,OK,JMeter Users 1-872,text,true,,289,900,900,430,0
1479472929642,495,Home Page,200,OK,JMeter Users 1-913,text,true,,289,900,900,495,0
1479472929594,543,Home Page,200,OK,JMeter Users 1-1023,text,true,,289,900,900,543,0
1479472929646,491,Home Page,200,OK,JMeter Users 1-882,text,true,,270,900,900,491,0
1479472929641,495,Home Page,200,OK,JMeter Users 1-924,text,true,,289,900,900,495,0
1479472929596,539,Home Page,200,OK,JMeter Users 1-1011,text,true,,289,900,900,539,0
1479472929642,491,Home Page,200,OK,JMeter Users 1-1037,text,true,,289,900,900,485,0
1479472929644,489,Home Page,200,OK,JMeter Users 1-895,text,true,,289,900,900,489,0
1479472929646,487,Home Page,200,OK,JMeter Users 1-877,text,true,,289,900,900,487,0
1479472929596,535,Home Page,200,OK,JMeter Users 1-1047,text,true,,270,900,900,535,0
1479472929643,488,Home Page,200,OK,JMeter Users 1-907,text,true,,270,900,900,488,0
1479472929640,491,Home Page,200,OK,JMeter Users 1-932,text,true,,289,900,900,491,0
1479472929594,537,Home Page,200,OK,JMeter Users 1-1050,text,true,,289,900,900,537,0
1479472929645,486,Home Page,200,OK,JMeter Users 1-1019,text,true,,289,900,900,486,0
1479472929642,485,Home Page,200,OK,JMeter Users 1-917,text,true,,289,900,900,485,0
1479472929641,506,Home Page,200,OK,JMeter Users 1-1038,text,true,,289,888,888,506,0
1479472929640,507,Home Page,200,OK,JMeter Users 1-928,text,true,,289,887,887,507,0
1479472929646,502,Home Page,200,OK,JMeter Users 1-879,text,true,,289,883,883,502,0
1479472929640,508,Home Page,200,OK,JMeter Users 1-931,text,true,,289,883,883,508,0
1479472929640,508,Home Page,200,OK,JMeter Users 1-934,text,true,,289,881,881,508,0
1479472929642,511,Home Page,200,OK,JMeter Users 1-916,text,true,,289,857,857,511,0
1479472929634,519,Home Page,200,OK,JMeter Users 1-978,text,true,,289,857,857,519,0
